Unnamed: 0,Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time,Trade Value,Hour
,OBEROIRLTY,INE093I01010,2022-10-11,NSE,EQ,EQ,sell,False,14,909.75,52028876,1200000012378957,2022-10-11T12:23:37,12736.5,12
,OBEROIRLTY,INE093I01010,2022-10-11,NSE,EQ,EQ,sell,False,50,909.8,52028875,1200000012378957,2022-10-11T12:23:37,45490.0,12
,OBEROIRLTY,INE093I01010,2022-10-11,NSE,EQ,EQ,sell,False,31,909.9,52028874,1200000012378957,2022-10-11T12:23:37,28206.899999999998,12
,OBEROIRLTY,INE093I01010,2022-10-11,NSE,EQ,EQ,sell,False,2,909.95,52028873,1200000012378957,2022-10-11T12:23:37,1819.9,12
,OBEROIRLTY,INE093I01010,2022-10-11,NSE,EQ,EQ,sell,False,3,910.7,52028872,1200000012378957,2022-10-11T12:23:37,2732.1000000000004,12
,ADANITRANS,INE931S01010,2022-10-12,NSE,EQ,EQ,buy,False,4,3165.2,139762,1000000000784483,2022-10-12T09:19:16,12660.8,9
,ADANITRANS,INE931S01010,2022-10-12,NSE,EQ,EQ,buy,False,1,3165.2,139763,1000000000784483,2022-10-12T09:19:16,3165.2,9
,VBL,INE200M01013,2022-10-12,NSE,EQ,EQ,sell,False,7,1059.6,75219957,1300000001087023,2022-10-12T09:20:42,7417.199999999999,9
,VBL,INE200M01013,2022-10-12,NSE,EQ,EQ,sell,False,3,1059.6,75219956,1300000001087023,2022-10-12T09:20:42,3178.7999999999997,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,10,707.5,75232347,1300000001152853,2022-10-12T09:21:13,7075.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,1,704.05,75268323,1300000001325979,2022-10-12T09:22:34,704.05,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,20,704.2,75268321,1300000001325979,2022-10-12T09:22:34,14084.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,41,704.0,75268324,1300000001325979,2022-10-12T09:22:34,28864.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,10,704.1,75268322,1300000001325979,2022-10-12T09:22:34,7041.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,8,704.25,75268320,1300000001325979,2022-10-12T09:22:34,5634.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,sell,False,10,257.85,75336811,1300000001731027,2022-10-12T09:25:53,2578.5,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,1,701.95,75341031,1300000001756626,2022-10-12T09:26:07,701.95,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,7,702.0,75341029,1300000001756626,2022-10-12T09:26:07,4914.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,1,702.0,75341028,1300000001756626,2022-10-12T09:26:07,702.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,19,702.0,75341027,1300000001756626,2022-10-12T09:26:07,13338.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,11,702.05,75341026,1300000001756626,2022-10-12T09:26:07,7722.549999999999,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,7,702.05,75341025,1300000001756626,2022-10-12T09:26:07,4914.349999999999,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,1,702.05,75341024,1300000001756626,2022-10-12T09:26:07,702.05,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,3,702.05,75341023,1300000001756626,2022-10-12T09:26:07,2106.1499999999996,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,sell,False,100,701.95,75341030,1300000001756626,2022-10-12T09:26:07,70195.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,13,705.65,75364221,1300000001794368,2022-10-12T09:27:22,9173.449999999999,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,13,706.0,75364227,1300000001794368,2022-10-12T09:27:22,9178.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,110,705.95,75364226,1300000001794368,2022-10-12T09:27:22,77654.5,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,15,705.95,75364225,1300000001794368,2022-10-12T09:27:22,10589.25,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,25,705.95,75364224,1300000001794368,2022-10-12T09:27:22,17648.75,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,15,705.7,75364223,1300000001794368,2022-10-12T09:27:22,10585.5,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,3,705.6,75364215,1300000001794368,2022-10-12T09:27:22,2116.8,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,5,705.6,75364216,1300000001794368,2022-10-12T09:27:22,3528.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,3,705.6,75364217,1300000001794368,2022-10-12T09:27:22,2116.8,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,5,705.6,75364218,1300000001794368,2022-10-12T09:27:22,3528.0,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,2,705.6,75364219,1300000001794368,2022-10-12T09:27:22,1411.2,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,28,705.6,75364220,1300000001794368,2022-10-12T09:27:22,19756.8,9
,STARHEALTH,INE575P01011,2022-10-12,NSE,EQ,EQ,buy,False,3,705.7,75364222,1300000001794368,2022-10-12T09:27:22,2117.1000000000004,9
,ADANITRANS,INE931S01010,2022-10-12,NSE,EQ,EQ,buy,False,15,3171.0,313899,1000000001857805,2022-10-12T09:27:54,47565.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,sell,False,32,256.5,75382866,1300000002013698,2022-10-12T09:28:28,8208.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,sell,False,40,256.4,75382870,1300000002013698,2022-10-12T09:28:28,10256.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,sell,False,1,256.5,75382865,1300000002013698,2022-10-12T09:28:28,256.5,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,sell,False,23,256.45,75382868,1300000002013698,2022-10-12T09:28:28,5898.349999999999,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,sell,False,72,256.5,75382867,1300000002013698,2022-10-12T09:28:28,18468.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,sell,False,32,256.4,75382869,1300000002013698,2022-10-12T09:28:28,8204.8,9
,VBL,INE200M01013,2022-10-12,NSE,EQ,EQ,sell,False,3,1051.95,75409345,1300000002172696,2022-10-12T09:29:59,3155.8500000000004,9
,VBL,INE200M01013,2022-10-12,NSE,EQ,EQ,sell,False,30,1051.9,75409347,1300000002172696,2022-10-12T09:29:59,31557.000000000004,9
,VBL,INE200M01013,2022-10-12,NSE,EQ,EQ,sell,False,12,1051.95,75409346,1300000002172696,2022-10-12T09:29:59,12623.400000000001,9
,CAMPUS,INE278Y01022,2022-10-12,NSE,EQ,EQ,buy,False,48,612.85,370816,1000000002213788,2022-10-12T09:31:12,29416.800000000003,9
,CAMPUS,INE278Y01022,2022-10-12,NSE,EQ,EQ,buy,False,1,612.85,370817,1000000002213788,2022-10-12T09:31:12,612.85,9
,CAMPUS,INE278Y01022,2022-10-12,NSE,EQ,EQ,buy,False,28,612.9,370818,1000000002213788,2022-10-12T09:31:12,17161.2,9
,CAMPUS,INE278Y01022,2022-10-12,NSE,EQ,EQ,buy,False,13,612.8,370815,1000000002213788,2022-10-12T09:31:12,7966.4,9
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,buy,False,2,3208.75,395995,1000000002383242,2022-10-12T09:32:42,6417.5,9
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,buy,False,6,3208.75,395996,1000000002383242,2022-10-12T09:32:42,19252.5,9
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,buy,False,2,3208.7,395994,1000000002383242,2022-10-12T09:32:42,6417.4,9
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,buy,False,1,3208.45,395993,1000000002383242,2022-10-12T09:32:42,3208.45,9
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,buy,False,1,3208.4,395992,1000000002383242,2022-10-12T09:32:42,3208.4,9
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,buy,False,3,3208.0,395991,1000000002383242,2022-10-12T09:32:42,9624.0,9
,CAMPUS,INE278Y01022,2022-10-12,NSE,EQ,EQ,buy,False,50,616.9,423657,1000000002575677,2022-10-12T09:34:30,30845.0,9
,CAMPUS,INE278Y01022,2022-10-12,NSE,EQ,EQ,buy,False,130,617.0,423658,1000000002575677,2022-10-12T09:34:30,80210.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,40,257.8,75518384,1300000002828894,2022-10-12T09:36:13,10312.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,5,257.7,75518379,1300000002828894,2022-10-12T09:36:13,1288.5,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,7,257.7,75518380,1300000002828894,2022-10-12T09:36:13,1803.8999999999999,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,32,257.75,75518381,1300000002828894,2022-10-12T09:36:13,8248.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,80,257.75,75518382,1300000002828894,2022-10-12T09:36:13,20620.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,15,257.8,75518383,1300000002828894,2022-10-12T09:36:13,3867.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,15,257.8,75518385,1300000002828894,2022-10-12T09:36:13,3867.0,9
,TRITURBINE,INE152M01016,2022-10-12,NSE,EQ,EQ,buy,False,16,257.7,75518378,1300000002828894,2022-10-12T09:36:13,4123.2,9
,RENUKA,INE087H01022,2022-10-12,NSE,EQ,EQ,buy,False,75,65.7,75558226,1300000003066444,2022-10-12T09:38:49,4927.5,9
,RENUKA,INE087H01022,2022-10-12,NSE,EQ,EQ,buy,False,25,65.7,75558225,1300000003066444,2022-10-12T09:38:49,1642.5,9
,RENUKA,INE087H01022,2022-10-12,NSE,EQ,EQ,buy,False,400,65.7,75705949,1300000003903278,2022-10-12T09:49:25,26280.0,9
,RENUKA,INE087H01022,2022-10-12,NSE,EQ,EQ,buy,False,389,65.7,75705950,1300000003903278,2022-10-12T09:49:25,25557.300000000003,9
,RENUKA,INE087H01022,2022-10-12,NSE,EQ,EQ,buy,False,11,65.7,75705948,1300000003903278,2022-10-12T09:49:25,722.7,9
,VBL,INE200M01013,2022-10-12,NSE,EQ,EQ,buy,False,55,1029.85,75798221,1300000004387358,2022-10-12T09:56:40,56641.74999999999,9
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,buy,False,20,3217.0,734967,1000000004621608,2022-10-12T09:57:27,64340.0,9
,CAMPUS,INE278Y01022,2022-10-12,NSE,EQ,EQ,sell,False,270,614.6,756864,1000000003634103,2022-10-12T09:59:38,165942.0,9
,ASIANPAINT,INE021A01026,2022-10-12,NSE,EQ,EQ,sell,False,10,3210.05,764598,1000000004802605,2022-10-12T10:00:19,32100.5,10
,ADANITRANS,INE931S01010,2022-10-12,NSE,EQ,EQ,sell,False,20,3174.0,769841,1000000004831715,2022-10-12T10:00:40,63480.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,30,348.1,75868027,1300000004727329,2022-10-12T10:02:14,10443.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,25,348.1,75868026,1300000004727329,2022-10-12T10:02:14,8702.5,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,45,348.1,75868025,1300000004727329,2022-10-12T10:02:14,15664.500000000002,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,1,347.0,75877475,1300000004770935,2022-10-12T10:02:46,347.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,11,347.0,75877477,1300000004770935,2022-10-12T10:02:46,3817.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,2,347.0,75877476,1300000004770935,2022-10-12T10:02:46,694.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,10,347.2,75877469,1300000004770935,2022-10-12T10:02:46,3472.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,20,347.1,75877470,1300000004770935,2022-10-12T10:02:46,6942.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,26,347.05,75877471,1300000004770935,2022-10-12T10:02:46,9023.300000000001,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,160,347.05,75877472,1300000004770935,2022-10-12T10:02:46,55528.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,20,347.0,75877473,1300000004770935,2022-10-12T10:02:46,6940.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,sell,False,50,347.0,75877474,1300000004770935,2022-10-12T10:02:46,17350.0,10
,RENUKA,INE087H01022,2022-10-12,NSE,EQ,EQ,sell,False,900,64.95,75891102,1300000004847595,2022-10-12T10:03:43,58455.0,10
,SUNTV,INE424H01027,2022-10-12,NSE,EQ,EQ,sell,False,4,526.95,75932084,1300000005059595,2022-10-12T10:06:31,2107.8,10
,SUNTV,INE424H01027,2022-10-12,NSE,EQ,EQ,sell,False,44,526.75,75932087,1300000005059595,2022-10-12T10:06:31,23177.0,10
,SUNTV,INE424H01027,2022-10-12,NSE,EQ,EQ,sell,False,18,526.8,75932086,1300000005059595,2022-10-12T10:06:31,9482.4,10
,SUNTV,INE424H01027,2022-10-12,NSE,EQ,EQ,sell,False,17,526.95,75932083,1300000005059595,2022-10-12T10:06:31,8958.150000000001,10
,SUNTV,INE424H01027,2022-10-12,NSE,EQ,EQ,sell,False,17,526.9,75932085,1300000005059595,2022-10-12T10:06:31,8957.3,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,10,515.05,26021655,1100000005322052,2022-10-12T10:07:33,5150.5,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,10,515.0,26021656,1100000005322052,2022-10-12T10:07:33,5150.0,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,41,515.0,26021657,1100000005322052,2022-10-12T10:07:33,21115.0,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,19,515.1,26021654,1100000005322052,2022-10-12T10:07:33,9786.9,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,1,515.1,26021653,1100000005322052,2022-10-12T10:07:33,515.1,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,15,515.15,26021652,1100000005322052,2022-10-12T10:07:33,7727.25,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,1,515.15,26021651,1100000005322052,2022-10-12T10:07:33,515.15,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,sell,False,3,515.2,26021650,1100000005322052,2022-10-12T10:07:33,1545.6000000000001,10
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,sell,False,13,3196.8,910214,1000000005701878,2022-10-12T10:11:02,41558.4,10
,ATGL,INE399L01023,2022-10-12,NSE,EQ,EQ,sell,False,22,3196.85,910213,1000000005701878,2022-10-12T10:11:02,70330.7,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,53,404.05,26081668,1100000005644783,2022-10-12T10:11:40,21414.65,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,8,404.05,26081667,1100000005644783,2022-10-12T10:11:40,3232.4,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,11,404.1,26081666,1100000005644783,2022-10-12T10:11:40,4445.1,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,12,404.1,26081665,1100000005644783,2022-10-12T10:11:40,4849.200000000001,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,14,404.15,26081664,1100000005644783,2022-10-12T10:11:40,5658.099999999999,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,2,404.15,26081663,1100000005644783,2022-10-12T10:11:40,808.3,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,7,402.9,26120541,1100000005864124,2022-10-12T10:14:36,2820.2999999999997,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,12,402.9,26120540,1100000005864124,2022-10-12T10:14:36,4834.799999999999,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,24,402.8,26120545,1100000005864124,2022-10-12T10:14:36,9667.2,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,16,402.85,26120544,1100000005864124,2022-10-12T10:14:36,6445.6,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,12,402.85,26120543,1100000005864124,2022-10-12T10:14:36,4834.200000000001,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,11,402.9,26120542,1100000005864124,2022-10-12T10:14:36,4431.9,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,26,403.2,26120536,1100000005864124,2022-10-12T10:14:36,10483.199999999999,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,21,403.1,26120537,1100000005864124,2022-10-12T10:14:36,8465.1,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,64,403.05,26120538,1100000005864124,2022-10-12T10:14:36,25795.2,10
,GLS,INE03Q201024,2022-10-12,NSE,EQ,EQ,sell,False,7,402.95,26120539,1100000005864124,2022-10-12T10:14:36,2820.65,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,buy,False,33,343.95,76085987,1300000005891575,2022-10-12T10:18:30,11350.35,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,buy,False,120,344.3,76085990,1300000005891575,2022-10-12T10:18:30,41316.0,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,buy,False,45,344.1,76085989,1300000005891575,2022-10-12T10:18:30,15484.500000000002,10
,RITES,INE320J01015,2022-10-12,NSE,EQ,EQ,buy,False,202,344.1,76085988,1300000005891575,2022-10-12T10:18:30,69508.20000000001,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,60,484.95,76096615,1300000005952944,2022-10-12T10:19:28,29097.0,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,1,484.85,76096614,1300000005952944,2022-10-12T10:19:28,484.85,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,39,485.0,76096616,1300000005952944,2022-10-12T10:19:28,18915.0,10
,ADANIENT,INE423A01024,2022-10-12,NSE,EQ,EQ,buy,False,1,3217.0,1036438,1000000006616352,2022-10-12T10:22:04,3217.0,10
,ADANIENT,INE423A01024,2022-10-12,NSE,EQ,EQ,buy,False,9,3217.0,1036437,1000000006616352,2022-10-12T10:22:04,28953.0,10
,SUNTV,INE424H01027,2022-10-12,NSE,EQ,EQ,buy,False,82,528.45,76132740,1300000006141738,2022-10-12T10:22:37,43332.9,10
,SUNTV,INE424H01027,2022-10-12,NSE,EQ,EQ,buy,False,18,528.35,76132739,1300000006141738,2022-10-12T10:22:37,9510.300000000001,10
,ADANIENT,INE423A01024,2022-10-12,NSE,EQ,EQ,buy,False,20,3218.35,1050735,1000000006717086,2022-10-12T10:23:24,64367.0,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,buy,False,1,518.3,26269468,1100000006717207,2022-10-12T10:27:24,518.3,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,buy,False,16,517.65,26269465,1100000006717207,2022-10-12T10:27:24,8282.4,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,buy,False,78,518.0,26269466,1100000006717207,2022-10-12T10:27:24,40404.0,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,buy,False,4,518.25,26269467,1100000006717207,2022-10-12T10:27:24,2073.0,10
,GESHIP,INE017A01032,2022-10-12,NSE,EQ,EQ,buy,False,1,518.35,26269469,1100000006717207,2022-10-12T10:27:24,518.35,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,1,485.25,76186495,1300000006437940,2022-10-12T10:27:43,485.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,9,485.25,76186494,1300000006437940,2022-10-12T10:27:43,4367.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,14,485.25,76186508,1300000006437940,2022-10-12T10:27:43,6793.5,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,1,485.25,76186507,1300000006437940,2022-10-12T10:27:43,485.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,9,485.25,76186506,1300000006437940,2022-10-12T10:27:43,4367.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,3,485.25,76186505,1300000006437940,2022-10-12T10:27:43,1455.75,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,46,485.25,76186504,1300000006437940,2022-10-12T10:27:43,22321.5,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,1,485.25,76186503,1300000006437940,2022-10-12T10:27:43,485.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,9,485.25,76186502,1300000006437940,2022-10-12T10:27:43,4367.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,3,485.25,76186501,1300000006437940,2022-10-12T10:27:43,1455.75,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,46,485.25,76186500,1300000006437940,2022-10-12T10:27:43,22321.5,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,1,485.25,76186499,1300000006437940,2022-10-12T10:27:43,485.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,9,485.25,76186498,1300000006437940,2022-10-12T10:27:43,4367.25,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,3,485.25,76186497,1300000006437940,2022-10-12T10:27:43,1455.75,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,buy,False,45,485.25,76186496,1300000006437940,2022-10-12T10:27:43,21836.25,10
,ASIANPAINT,INE021A01026,2022-10-12,NSE,EQ,EQ,buy,False,10,3226.35,1125507,1000000007225206,2022-10-12T10:30:48,32263.5,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,33,484.5,76253957,1300000006812171,2022-10-12T10:33:52,15988.5,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,18,484.5,76253958,1300000006812171,2022-10-12T10:33:52,8721.0,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,18,484.5,76253959,1300000006812171,2022-10-12T10:33:52,8721.0,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,18,484.5,76253960,1300000006812171,2022-10-12T10:33:52,8721.0,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,18,484.5,76253961,1300000006812171,2022-10-12T10:33:52,8721.0,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,18,484.5,76253962,1300000006812171,2022-10-12T10:33:52,8721.0,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,18,484.5,76253963,1300000006812171,2022-10-12T10:33:52,8721.0,10
,TORNTPOWER,INE813H01021,2022-10-12,NSE,EQ,EQ,sell,False,5,484.5,76253956,1300000006812171,2022-10-12T10:33:52,2422.5,10
